,0
197,99546.24767971609
198,99831.83502672326
199,90623.4597942687
200,73962.99987641751
201,58727.80986173522
202,61419.71234579577
203,53249.24136726582
204,56951.885506120816
205,39036.44608123053
206,45044.60290263628
207,12018.096488545594
208,3649.09241959559
209,25988.466980828653
210,78262.67756092688
211,57239.83758406616
212,76226.69310976945
213,98752.2927659021
214,99430.47405283789
215,99192.18651613902
216,90140.32740606472
217,99654.28153517505
218,99494.86853148024
219,99355.3359270386
220,99877.4066318751
221,98321.17284410469
222,83997.9629452206
223,65354.70860824103
224,36007.65025744106
225,13183.506198658562
226,12790.223905630895
227,7301.573476258323
228,392.2849111838052
229,7454.003139377294
230,9624.231807489396
231,16767.082731066508
232,35199.48561202939
233,99483.69525546754
234,89978.10640652609
235,43164.22868740939
236,15701.943342508192
237,17262.602402498025
238,779.4696484793229
239,4089.076187300362
240,12643.689918868278
241,31304.111397192253
242,77456.5744602617
243,97305.29288084104
244,99478.63235146369
245,95141.9030619018
246,99927.01505595286
247,91456.93624244422
248,99659.50782589657
249,92134.34175038585
250,70261.75779276334
251,51751.14886739295
252,66979.35765150894
253,56704.068850745105
254,59030.88974217681
255,53080.5144565932
256,53988.39501937621
257,44613.0929696697
258,32727.175971630666
259,32723.99230691043
260,25102.160357143428
261,3623.245420669921
262,8570.770654566926
263,33794.099705463566
264,35699.33017650496
265,25341.523854718995
266,16813.9096793833
267,14404.207991671503
268,1988.3853730002666
269,1226.889450608959
270,8647.888709670706
271,9820.308640851665
272,24013.83411327018
273,17428.889835991245
274,37216.7451578686
275,82852.94032958044
276,96821.99003554313
277,99706.75196727709
278,99869.42591519296
279,99347.67535614713
280,96046.43607854207
281,84736.84576174634
282,96962.02338283448
283,76089.83401157615
284,8369.5272125526
285,15362.910787753059
286,34441.43454954678
287,91172.20815381237
288,94294.05744729508
289,62023.348273846066
290,20726.921074285296
291,15091.91473639096
292,17546.436227282644
293,12638.752082999887
294,5610.30381473985
295,14673.621479265626
296,34339.644098571895
297,19913.591924172644
298,35168.55222829706
299,64608.45069222063
300,90864.44354341525
301,96709.31914150671
302,99360.36383057843
303,99649.08413265883
304,99127.04804561166
305,96451.67200223701
306,99362.53035655362
307,92653.25060536948
308,88637.72686045498
309,84943.48990891184
310,78977.64985287377
311,77937.84645850128
312,73692.54650693022
313,65682.84451542476
314,61066.453666004694
315,65885.35378990695
316,67006.76878237768
317,69137.14265130243
318,65934.78734842353
319,60534.90195700065
320,56372.41408340044
321,52429.84268749296
322,44001.98648792637
323,55048.44655778199
324,90193.25685049653
325,97037.55925738675
326,99607.44602553561
327,99726.69075748434
328,98703.98595101805
329,99565.0347808928
330,93450.77430127305
331,84803.81492921386
332,95435.76049182116
333,91078.39452392541
334,84380.23713054281
335,58087.07338321559
336,11795.251562902553
337,16653.66235969738
338,46789.85073789112
339,97972.87658096084
340,90261.155709293
341,37062.431419686436
342,81041.09749743715
343,35470.35409991163
344,38816.79221361669
345,67705.77365474199
346,96815.15242094672
347,81921.04023052561
348,82727.92702204772
349,71843.07431422686
350,64479.748779522204
351,50235.641399911714
352,63471.43043935848
353,90886.76142596678
354,96153.43633338921
355,84643.4363036229
356,53306.675692551515
357,40977.03782701572
358,64714.53951959366
359,87988.25167623132
360,98353.87489187092
361,99366.54330408963
362,99246.16443515458
363,99700.0553159072
364,99864.64386570053
365,99621.548394441
366,89224.98953366742
367,79315.00652654776
368,70738.3364036383
369,61438.76931702428
370,50813.136654834496
371,23627.447864947586
372,6935.034998121277
373,12162.510321432603
374,21354.409725184156
375,39829.40184037601
376,53217.864251180385
377,69589.9107197752
378,98718.23737751717
379,95072.17162446828
380,99952.9982759815
381,99001.84469839853
382,99665.37425319516
383,94714.25703784233
384,96515.31175567185
385,99997.33818370245
386,93310.33858815258
387,85257.07507599908
388,88077.35241570727
389,80480.71936273949
390,84847.81849193976
391,98968.9674348649
392,99933.03680504304
393,99827.2996314145
394,99889.77658315098
395,99947.40951987251
396,94849.60230295146
397,71153.80110591034
398,12032.847725611562
399,14028.872499367482
400,12171.98225894931
401,12566.238259516746
402,13863.18710232206
403,18571.90413896046
404,21376.77735625652
405,28894.935738995588
406,48946.28370720535
407,35187.48351253305
408,45592.33467472791
409,39000.34246853064
410,20404.224071121374
411,5794.555301766318
412,13508.729490351288
413,2145.491596946659
414,2983.280322651571
415,4560.309506614053
416,6922.463611453519
417,7417.757855114327
418,9864.574658749947
419,10314.798816763274
420,10587.354349450738
421,10781.705270024702
422,12086.125244475637
423,16371.058490592302
424,11291.839160962576
425,21308.122861216656
426,44059.579413905136
427,84980.54550910047
428,98791.73984483187
429,98717.10126654744
430,99880.75510159641
431,94446.65900439718
432,77738.38499441661
433,34395.63751636191
434,14067.516806547408
435,12805.63960524745
436,26.620571211906086
437,9487.950412117367
438,4556.213028863099
439,17631.363924518544
440,51033.858569035714
441,83859.07808009285
442,91974.25067077839
443,99928.34792949156
444,99951.39431082392
445,98583.85774377121
446,99739.39054997134
447,98531.62645544777
448,90404.57627434896
449,83191.13944854599
450,68028.8811620211
451,69752.33804962877
452,54784.73658650154
453,59075.733230323334
454,76466.66105629785
455,99808.44602301078
456,99513.66121194467
457,98400.5729795396
458,88511.79133865553
459,99656.2268743099
460,63692.33962424964
461,12301.579177577729
462,11836.59285503164
463,8522.091218265417
464,11655.984729025817
465,22398.81719217613
466,57585.97602049973
467,23347.831484102546
468,13392.017559125185
469,11344.163073969648
470,4593.7540157315325
471,11218.127718492817
472,3269.507614758623
473,4636.403680155135
474,6367.675465382656
475,6271.367785983465
476,5623.40576232699
477,4840.862785254529
478,901.0220222557781
479,17725.9246701362
480,71979.20557994017
481,54562.40819374454
482,11433.849463938452
483,17822.417536054578
484,5237.279039726741
485,1646.407186755352
486,6343.750005377538
487,19534.169563851592
488,47909.501412189406
489,99346.83453834412
490,99542.07156393847
491,82138.17508229749
492,72934.55903777354
493,51475.326006483556
494,6434.374226520301
495,5603.0659362145025
496,1170.1060459925184
497,13429.311729100584
498,42347.07215290654
499,8851.630357785696
500,19784.425575557787
501,172.1371714025799
502,19107.289717847918
503,54671.58644609359
504,95729.61330693049
505,98304.80466314328
506,88023.96674329258
507,99054.67616818663
508,98090.50659117056
509,98950.696866358
510,99705.78363467392
511,99829.13329395803
512,94254.96488492735
513,83440.97931685978
514,51995.98572341256
515,12474.737388940508
516,39368.973432746265
517,35574.980571763444
518,48696.28869177588
519,54358.59963441544
520,57821.64889793372
521,50995.56264980011
522,46585.515127569684
523,36575.81520308815
524,39202.93234572547
525,43719.16576996041
526,56416.685338382216
527,52002.816283524204
528,67438.6569846313
529,99487.54596502587
530,98773.02222731139
531,95831.98190483447
532,80900.9828886957
533,27265.32019205099
534,18839.78798194016
535,2310.577846933579
536,2079.461294816065
537,7366.896374703481
538,23141.5775119687
539,13622.291379461953
540,39599.64751308179
541,85607.36760365115
542,97975.95742449522
543,99440.18238444744
544,99972.87906042246
545,99441.68973422455
546,98143.06433165581
547,99457.06198139979
548,95084.56031022947
549,99127.97451780626
550,99423.51381963569
551,99256.68433368496
552,93670.79212675357
553,90221.25421827512
554,80453.70263268508
555,49004.64659904793
556,10489.051864311758
557,4664.806346188246
558,24311.601520967197
559,31368.811610748708
560,60569.70603503363
561,62245.354490362624
562,50784.273864742354
563,18070.31158261704
564,15150.706239888576
565,6190.161675080055
566,13658.518425482735
567,9463.943908335646
568,5037.984231700149
569,17484.483004503472
570,53034.08649379169
571,99895.6780516568
572,99294.10710950248
573,99030.14522523856
574,89977.03078833991
575,76672.46325034976
576,33298.143234077346
577,3123.444789462961
578,17106.130625562666
579,60835.728494369265
580,96071.2861561873
581,87846.52073833495
582,84833.480731911
583,68923.98836221195
584,81212.40885015551
585,83974.53558863947
586,86972.19406358885
587,99987.99025694381
588,94903.55473636172
589,78536.08731657304
590,78569.20319870788
591,92671.56791250064
592,99364.03042290662
593,98811.79256165239
594,99975.04081115383
595,99170.42642957918
596,99859.66101213967
597,99846.27883826158
598,98398.42929806451
599,93619.58003644668
600,78172.87365424703
601,37631.223814042474
602,17205.441339001365
603,11406.615243474294
604,10806.143086543456
605,9367.38412756106
606,5102.232600946274
607,13827.674280156652
608,32266.3105922111
609,85962.52686791576
610,83795.96529267439
611,99341.81226353254
612,99951.409466376
613,99447.84329753472
614,88465.6022571419
615,50225.19860596409
616,46427.36508482648
617,34012.605840992226
618,30800.531905409924
619,18728.543733625593
620,5372.030105807704
621,10782.912705099243
622,9702.876781430563
623,15209.589539803354
624,12676.489812709788
625,12834.23150840971
626,8967.975967342709
627,4593.675647322108
628,16925.02757433769
629,45138.21347557652
630,79531.22322874429
631,71891.04356144127
632,95491.5480283355
633,58452.495873516375
634,12530.990025777954
635,13459.611483655184
636,20710.178139959742
637,29461.866041392124
638,28370.04777585741
639,31522.37889778976
640,28524.55134576958
641,26322.194717396746
642,25801.177509166388
643,19920.173293693988
644,18118.484962944658
645,4764.00819963214
646,14648.517990013504
647,17607.52919366659
648,32700.25612534137
649,73378.4944415472
650,97265.5857295171
651,98089.00874663421
652,97425.24717491418
653,85731.00918745568
654,83958.11808400595
655,62577.34308971299
656,30903.76356708559
657,39698.27121232384
658,36766.146770080944
659,44211.197465704616
660,38795.26577848788
661,32326.840604075795
662,22332.853967727282
663,25112.70727185877
664,33031.23786899914
665,33452.708434670465
666,31422.476339308552
667,30254.021270483874
668,27541.783729217037
669,24707.73400909895
670,15748.050204824038
671,4627.566243120044
672,13329.105863133578
673,9179.853589876055
674,13999.780482219847
675,8073.8700613375795
676,17479.920912686433
677,48374.083527030976
678,26655.99473945775
679,33009.81376110317
680,38582.699540302696
681,45385.591934494114
682,46658.31404813803
683,47474.63606792856
684,53924.44922868879
685,73956.08116753688
686,65210.073989032484
687,80873.99494603406
688,74322.48668367651
689,85584.86143997834
690,80858.451800079
691,79931.3632525748
692,73379.32183534767
693,68998.93372504298
694,68913.01904223386
695,66836.36110221704
696,71233.80046096268
697,75326.5506756004
698,78796.32270456418
699,97727.45889366406
700,68340.15428931438
701,11504.200888233687
702,18110.952948014743
703,1148.5058811662884
704,1750.6733121671525
705,9410.407014436614
706,20116.638011371833
707,26418.673440623126
708,42697.06481677792
709,40157.28435986941
710,36814.886727258025
711,25044.390053378153
712,32393.08994224208
713,33287.279275768466
714,42030.717925621626
715,33378.37907191519
716,30822.13431063915
717,29834.66760519796
718,23512.758939987485
719,26907.215168463703
720,26917.91426388767
721,28504.435507029684
722,33171.56175898684
723,37706.638315261276
724,45569.258434727686
725,64471.44261701208
726,54301.90914257378
727,64096.42558430693
728,80839.00357575646
729,99892.41727217821
730,97186.77012215529
731,92867.17894593456
732,94747.65078870681
733,99678.75648189649
734,99835.21929160172
735,99937.72817248176
736,98882.08484904192
737,89963.70643901575
738,58758.00828108004
739,10433.51598274009
740,9350.329181225869
741,9062.93170561009
742,8247.77240039959
743,5410.075252147292
744,264.2292893810705
745,3871.442644062489
746,1287.1373761007294
747,1837.051184795253
748,1163.1164020224917
749,4523.274596788973
750,14893.327373623253
751,14328.369133530385
752,10187.47090860118
753,3275.0684103752255
754,16324.608999286476
755,45556.249154835605
756,98441.26595212327
757,96488.19880906626
758,77168.46212844482
759,27703.798884262455
760,5998.053424153176
761,7099.6982717468945
762,15465.86446347263
763,17651.700082442385
764,27526.225322101618
765,40109.72894674227
766,74747.92332328066
767,95774.67714293028
768,84182.59027201074
769,99034.670673901
770,97623.13464542833
771,88361.6725257173
772,87199.31659997674
773,76279.49083632446
774,71635.32229993005
775,62029.41014681835
776,70778.76976189793
777,71074.70202453878
778,59154.85074995831
779,53263.49547793378
780,52409.95725629907
781,42822.282086356216
782,52824.73101304464
783,65640.60641008134
784,71441.81583566125
785,62936.37521026901
786,48556.241956277234
787,9210.110218580527
788,317.2861832282684
789,14422.604310409828
790,47437.78421620025
791,36114.25081766784
792,74365.47535923956
793,99183.255986173
794,96822.71871309908
795,99743.81481941401
796,96330.5270731103
797,87319.21191437764
798,70188.29682164385
799,79199.41447306632
800,72613.63214097639
801,84213.7821587147
802,98273.67914930856
803,72084.14348324503
804,14865.366764602642
805,3880.3623009152634
806,2050.5478339316264
807,5029.914252278049
808,10731.210034143429
809,26994.70076936888
810,12119.514498681358
811,29200.549142157273
812,4487.767718068346
813,2336.7440376111094
814,11880.760510844544
815,37646.60067862106
816,99524.50282785614
817,94151.900982788
818,57004.564900788704
819,18917.42268849347
820,15211.503471093078
821,28568.84945216149
822,50424.78753396133
823,73307.20858667474
824,71007.81088476723
825,69578.01607173933
826,69293.6360526241
827,66455.44609398748
828,65794.48058663865
829,57667.967081912335
830,68832.6036123044
831,72478.35454623296
832,70313.21646677588
833,84676.24687469602
834,99135.38819795083
835,88334.9064111511
836,66574.94552830765
837,26160.323587827206
838,7373.639104733614
839,19519.287045209723
840,6857.807864952535
841,19340.867340379296
842,35837.47205391939
843,28127.8705461477
844,30627.954703010673
845,26885.38534742651
846,15200.659527888401
847,8788.740562332647
848,9426.891206150996
849,12367.171715868268
850,11854.19601940935
851,9717.316178152829
852,2093.015451633954
853,7564.272716390621
854,4105.566299697459
855,17939.82511536571
856,23719.001029092015
857,41243.88642250331
858,44458.27321520015
859,63665.51005932105
860,99814.93324084589
861,52557.42328939696
862,70818.75114823267
863,11772.572124310476
864,7243.371319480984
865,18873.080725051415
866,37091.65945702616
867,49921.377816267435
868,82263.81350464118
869,99818.72785204639
870,98739.49037852226
871,99747.0003914754
872,92841.38827680858
873,92193.09863439303
874,82172.57756279824
875,64659.69703179112
876,68632.8305522731
877,57098.834886710014
878,58239.09759583837
879,47741.57230899406
880,27499.29754286123
881,41306.238431499485
882,20798.605493762745
883,1974.6557090656447
884,16307.57835440671
885,36387.4663008184
886,99945.13172822814
887,97684.10779189169
888,89757.57963663331
889,62882.61654144627
890,1856.9246013820107
891,12985.222875915868
892,56631.67311477685
893,95860.85090873588
894,98053.7758595118
895,99725.53061750306
896,99881.95148426108
897,99337.84517151045
898,99853.923408619
899,99953.73289458027
900,91807.1837722656
901,74863.43209729454
902,67736.34424509817
903,62396.24194451084
904,34692.01857762906
905,6653.9979998966855
906,3611.302128663423
907,18577.287755831338
908,24631.10495156696
909,26720.39577740402
910,30527.527450206733
911,45979.46933028409
912,83563.90418902514
913,53020.40635906369
914,99774.29929555496
915,99682.6829533951
916,93221.65211961456
917,76917.69745063262
918,34440.07194326411
919,5111.15141316306
920,3567.046657393018
921,1396.9589106021422
922,8061.028066710081
923,16893.62501471526
924,42158.5891266733
925,82590.9460844234
926,93571.23343119305
927,94520.964532347
928,97007.34045113195
929,99988.12151928965
930,91718.50932538937
931,94619.78507800616
932,99716.43236690671
933,99753.1146809091
934,90662.51276001122
935,96376.4211681176
936,99711.57576091793
937,99364.611471144
938,99896.59756016836
939,93858.4969223269
940,96091.98437670032
941,96940.38557394146
942,90942.03494520919
943,99740.38825449778
944,99953.90995688832
945,99021.83682123754
946,95865.35387354864
947,83745.8888854662
948,82282.56762123152
949,73197.30211403374
950,45520.970557604574
951,48746.2895256075
952,49172.09671258987
953,49826.643480146085
954,54075.05076549469
955,69177.99764555552
956,98795.28187718536
957,99243.2853597179
958,96481.03464838739
959,92419.52090439365
960,83599.30117791447
961,85267.1054922888
962,94151.05424725554
963,99787.5206033203
964,99947.38380329541
965,95814.8724199414
966,91401.6011562772
967,88208.42387865252
968,73186.9120239879
969,26240.15175831021
970,7574.333432613891
971,19647.393338000995
972,12247.862533842936
973,16391.25993462047
974,5703.415101670101
975,21062.834297908266
976,35752.70824994577
977,99772.4609524058
978,67531.57434439586
979,98835.11618043238
980,97768.68686236818
981,98352.13411847438
982,89866.28112650348
983,63813.76838098447
984,45284.53483049434
985,22555.111407775377
986,40156.15630716393
987,35294.19184226506
988,48562.13972541597
989,38286.44024707151
990,54348.976248456485
991,48059.417973264644
992,23508.09429742549
993,15599.953309844892
994,9293.497089958973
995,19929.311022759786
996,31295.5232025564
997,18783.524444934166
998,3650.792673508838
999,3547.663281101552
1000,10474.453414374551
1001,30947.525650376094
1002,25222.471217372273
1003,19480.358898184677
1004,5522.554389901768
1005,18681.74889434235
1006,33133.78412804423
1007,71688.32519212486
1008,94499.24588427183
1009,96872.6401652468
1010,99794.99308930321
1011,99893.01167006025
1012,99811.78924415247
1013,99647.08075057331
1014,95602.30161464046
1015,94609.15128830647
1016,95968.34305078277
1017,87194.25859357564
1018,61565.9197930403
1019,83018.61453048082
1020,99984.86624638288
1021,97912.29998315961
1022,91633.3755687166
1023,90420.04867789368
1024,99855.7304632713
1025,84417.92620637438
1026,79945.91770544527
1027,83084.20001989127
1028,96865.20455590507
1029,98291.27318834764
1030,99902.33939835102
1031,98777.17387558355
1032,99738.1183754261
1033,89425.05292367001
1034,90633.02079517231
1035,70737.47128299605
1036,24774.123600652307
1037,19458.843294019687
1038,5512.185814524899
1039,7888.595252520545
1040,6857.76711776376
1041,7648.748955902417
1042,6230.862475741826
1043,4016.060520415388
1044,3022.74032013591
1045,675.3444169569917
1046,5250.726194666524
1047,4280.913296352243
1048,12032.858340184743
1049,32164.04652921413
1050,92350.31314236991
1051,99870.88479781448
1052,99877.07349069919
1053,99122.9730717358
1054,86555.70454270362
1055,99633.98654013082
1056,99197.03448928875
1057,99626.04571544686
1058,95674.69107046173
1059,95796.45499700248
1060,80014.17403496138
1061,73714.93569892096
1062,63453.94771799069
1063,35585.383710587186
1064,14198.553236355317
1065,7679.679966960558
1066,15922.820166218631
1067,39839.33199495168
1068,61639.477921878606
1069,47019.70325868404
1070,70110.84671145864
1071,64480.24432907127
1072,44609.250062914434
1073,42641.89647697674
1074,8331.543012452401
1075,27613.36417810117
1076,13622.17584786067
1077,27292.114553927913
1078,55439.47276181945
1079,95917.00975992867
1080,97435.61986610913
1081,98553.99899988646
1082,93037.67855705599
1083,92150.88438867407
1084,89070.04213927523
1085,89844.93629576048
1086,92175.39433875716
1087,99893.61753285922
1088,91539.76375987445
1089,71705.84349210783
1090,17348.43549346988
1091,2211.8270958401263
1092,28741.871949029282
1093,32956.16032050495
1094,62687.845254875414
1095,99350.98440545452
1096,94039.53645560416
1097,97381.82317630878
1098,99144.04728483253
1099,97342.42406565057
1100,99673.87735244005
1101,99140.3382308112
1102,99790.93931239269
1103,91464.35198902669
1104,69992.48008790906
1105,68322.51825983627
1106,30503.058993987466
1107,61144.0964139954
1108,49852.607945722746
1109,9875.095303703583
1110,7539.973767538537
1111,20822.25792780639
1112,12004.882229734721
1113,28261.346335387094
1114,9660.616056517418
1115,11972.778443918429
1116,18975.57847374693
1117,15510.913339460041
1118,17328.236668069218
1119,20760.49759621155
1120,33573.3621005418
1121,27279.470804798977
1122,7098.148195951537
1123,4936.162669688896
1124,16403.245941359874
1125,49106.986945345
1126,33808.62623269217
1127,76097.84893709178
1128,91598.21209608096
1129,98705.12415428544
1130,99997.18303324986
1131,99833.1944003088
1132,97145.00303209509
1133,99327.76040102041
1134,99902.49385054133
1135,97675.10188574043
1136,98794.3803017772
1137,99999.53121547047
1138,96164.95551125602
1139,83816.41146401326
1140,40746.79527375151
1141,6783.92854345923
1142,45414.010401641404
1143,99869.98707635843
1144,91481.17898363317
1145,99122.93421439668
1146,75043.5177302472
1147,95979.15475652665
1148,86122.42450995703
1149,97762.34122434535
1150,99978.43382811645
1151,99601.53359803121
1152,99495.93003798254
1153,95743.8600909695
1154,84433.86128991972
1155,77560.63552295089
1156,64054.619669133885
1157,67602.33141702438
1158,68341.96211976286
1159,74124.03767736997
1160,74025.19889196525
1161,87926.70190253298
1162,98024.08426399248
1163,99338.40930223619
1164,99655.5702459235
1165,91535.65291446738
1166,85583.01001369911
1167,82863.90664038199
1168,82327.20276914375
1169,73825.278000289
1170,56162.00388482637
1171,8496.59149226874
1172,14054.57737014204
1173,36092.310296494295
1174,99986.70783872061
1175,99822.31852459873
1176,99820.13830118054
1177,99453.79553238892
1178,92316.4320914427
1179,88904.23355350488
1180,75492.60353461307
1181,82186.79924532604
1182,94141.45505625143
1183,90195.18681604325
1184,99910.31793449397
1185,97243.26823665111
1186,87704.89837640143
1187,74393.11397890872
1188,16743.3542575571
1189,9931.478551752045
1190,13940.041742956037
1191,19200.592392944225
1192,37826.06633735115
1193,90546.12815550728
1194,64756.38151856471
1195,99971.87728002048
1196,92827.68342798034
1197,98662.52828317948
1198,88414.6942996606
1199,73129.13788127158
1200,72589.39664733838
1201,60513.06348967083
1202,77109.41729338038
1203,47156.644657057404
1204,59685.96135623463
1205,43258.215938607995
1206,57377.81209528908
1207,47017.01123239958
1208,29062.169674607812
1209,15740.936161397303
1210,4685.9100898819415
1211,9614.601743821026
1212,385.91028384523287
1213,9652.928324774093
1214,33074.905106788196
1215,60852.9231129647
1216,60943.3483488784
1217,99741.32342176385
1218,99492.55014815874
1219,99191.40558755281
1220,90279.53796621652
1221,73746.89381842419
1222,38645.90290775247
1223,563.7963884201081
1224,16974.19569052112
1225,13895.759487413103
1226,28843.58716799823
1227,71789.89209412439
1228,99679.36336385243
1229,97169.97466249747
1230,99688.42174811728
1231,99001.24234777376
1232,95362.41354849724
1233,87631.50538122415
1234,75080.31400334265
1235,59084.646177380186
1236,50931.74520106453
1237,36288.34248458753
1238,17039.483626133755
1239,2114.1810560245576
1240,10614.31054002872
1241,13304.902765100305
1242,26733.52558115018
1243,16598.043804018635
1244,16746.20932042206
1245,23245.66181063975
1246,41120.479715807014
1247,99937.94209253819
1248,99471.71520320524
1249,82726.01077035678
1250,66124.33424019457
1251,7958.912156341427
1252,2268.4153331349653
1253,838.5631195637155
1254,15297.317467292318
1255,15101.867535598309
1256,37693.708140511975
1257,27301.895988207965
1258,24300.803162642296
1259,25374.938775980576
1260,25906.47412287542
1261,26667.626003872476
1262,27494.593091177707
1263,25239.65528145541
1264,23823.73217574072
1265,19830.6815328303
1266,23937.650830554834
1267,33461.375710363856
1268,59311.01903665355
1269,36900.28705416022
1270,80177.32364058876
1271,81451.72319822566
1272,67753.74703783002
1273,84600.74761026684
1274,68418.06500801636
1275,62095.08891105491
1276,37777.63542326939
1277,19336.76903733768
1278,15634.935880253357
1279,12007.369563151819
1280,2030.5336312360964
1281,6483.992453217735
1282,21826.20430190899
1283,54523.26998929445
1284,99136.98961124581
1285,96575.0354664517
1286,99387.19479508097
1287,90589.82133182706
1288,65356.50943232153
1289,1147.5909483388702
1290,1543.9354883015155
1291,16540.212685888026
1292,62252.95579976575
1293,93247.02207540128
1294,90125.41321035441
1295,99806.58036965871
1296,99996.31813026438
1297,97824.39683733911
1298,92626.14250989923
1299,97026.45812247379
1300,99559.20357467163
1301,99933.22895643025
1302,99895.37374625109
1303,98190.96853121652
1304,83888.99630744045
1305,33726.050906081065
1306,18035.195374405903
1307,14534.538949719838
1308,25824.812354017824
1309,57298.646649308685
1310,99030.59303519258
1311,39889.82194643289
1312,96947.42506232375
1313,97244.14137438367
1314,95448.4759396613
1315,91195.92042724788
1316,80214.67490806665
1317,63483.091726536644
1318,51793.08614579966
1319,25392.54950209718
1320,344.1263656686466
1321,14360.162512244464
1322,13251.514066527137
1323,10093.665493738095
1324,13916.167817316005
1325,14296.551536491848
1326,12998.383167948876
1327,13027.620757353032
1328,11461.289090531494
1329,8520.461162836025
1330,9047.94556771527
1331,11724.6774022531
1332,18906.401256655925
1333,23444.715442643082
1334,15500.159346458573
1335,20496.600500662385
1336,6761.267661973975
1337,25114.23089873627
1338,7775.901102223386
1339,17054.7861579866
1340,19103.20647353548
1341,30596.49053824136
1342,21207.27299686997
1343,20423.065232676607
1344,3241.2779715707643
1345,16920.470815394103
1346,25289.30300412863
1347,11763.703023150809
1348,9160.587535397875
1349,2565.69752999098
1350,15223.550600208482
1351,20129.827900363132
1352,48509.51565090789
1353,31861.123370328252
1354,9543.022981824615
1355,34309.397032695146
1356,84152.75104442585
1357,92189.93871506749
1358,82160.62904240405
1359,42863.75099236608
1360,38830.00195181809
