,value,cash_balance,btc_balance,gold_balance,price_btc,price_gold,sell_btc,sell_gold,buy_btc,buy_gold,cash_remain
24,937.2006599142779,11.29627736019737,1.5127178746274481,6.0806692563389335e-24,607.1799926757812,1269.4000244140625,0.005431361832588322,0.005431361832588322,92.38095792483296,3.9918482997173817e-23,11.29627736019737
25,943.1323425301723,62.34096064338791,1.4270529488029042,6.0640820913633e-24,612.0800170898438,1254.5,0.09942835070858716,0.09942835070858716,8.596263299811884,1.2991447195768492e-23,62.34096064338791
26,937.4451650582677,170.56159888556738,1.2474925632873164,5.990157188540795e-24,617.2100219726562,1258.75,0.19516937005408658,0.19516937005408658,9.830634377528225,2.1893060829157748e-23,170.56159888556738
27,936.9216730686305,156.43858805291296,1.2677382507351203,5.610946595514415e-24,614.739990234375,1258.75,0.05729213548562958,0.05729213548562958,48.638385361302994,1.2650144237487049e-22,156.43858805291296
28,937.5636296063165,113.83875293609123,1.333881053825072,3.5577592116984794e-24,615.6500244140625,1258.75,0.04212644050832941,0.04212644050832941,68.01627636170369,9.950546159983352e-22,113.83875293609123
29,931.8042456105092,41.55187087099621,1.44810635921757,3.4444687208418545e-24,617.5399780273438,1259.5,0.012366970955976813,0.012366970955976813,79.77123544235492,1.4242212809878667e-22,41.55187087099621
30,961.6127344827818,0.16650144112160914,1.5140646891480012,3.3989159132288994e-24,614.77001953125,1253.449951171875,0.0003469670290961081,0.0003469670290961081,41.59440586667164,1.6629359852373595e-25,0.16650144112160914
31,946.521916029329,752.3497672478736,0.30532131277554425,5.3602786060714626e-24,635.010009765625,1256.5,1.2098978193121401,1.2098978193121401,0.748043696328734,2.489349537266529e-21,752.3497672478736
32,939.2802553674697,468.1837329246329,0.7430309894490912,5.366177228433276e-24,635.9600219726562,1261.050048828125,0.0046409781531630105,0.0046409781531630105,287.0585038681076,8.362537676989428e-24,468.1837329246329
33,937.775538812787,160.26368183620045,1.2187852368577556,5.367061509950182e-24,634.02001953125,1251.75,0.004934606541633447,0.004934606541633447,310.98608954894297,2.1388242760373038e-24,160.26368183620045
34,940.6075951209345,100.39447491658072,1.3099266355754347,5.360200576157358e-24,637.9400024414062,1251.75,0.02094296134690805,0.02094296134690805,72.962352676141,3.392025748009316e-24,100.39447491658072
35,936.0936660292396,149.7679521759076,1.230614504446987,5.35885934516774e-24,641.4199829101562,1251.75,0.09788782306513433,0.09788782306513433,12.157979596503983,3.189858991170871e-25,149.7679521759076
36,929.6565643627001,330.7372121904631,0.9412679326319662,5.356999770013646e-24,638.969970703125,1254.800048828125,0.2977452604180234,0.2977452604180234,5.476018462692861,4.385094891657402e-25,330.7372121904631
37,920.3503798904894,610.7354948554986,0.49203795794197985,5.349720341600993e-24,636.2899780273438,1258.199951171875,0.45410860666818376,0.45410860666818376,3.167576157357911,2.30720055178927e-23,610.7354948554986
38,916.7016890593434,511.9247190419561,0.6448368522734531,7.38718404060619e-24,629.25,1269.050048828125,0.02752451463500058,0.02752451463500058,115.7841806309351,3.518498720869995e-21,511.9247190419561
39,912.7755795121928,20.74916989627239,1.411612915780739,3.2870198847416037e-24,627.719970703125,1271.6500244140625,0.0012617445355342346,0.0012617445355342346,491.9517099341499,2.4555271526246058e-21,20.74916989627239
40,946.3687545304887,0.042306192710603666,1.4437152568123233,2.3660327202602815e-24,631.9199829101562,1266.050048828125,0.0002652375748492996,0.0002652375748492996,20.871121656435445,5.737242530765141e-25,0.042306192710603666
41,928.3747155577364,871.7980549514259,0.0866079764352247,2.3659668608661865e-24,655.47998046875,1266.050048828125,1.3574755281188275,1.3574755281188275,0.2463051250573769,1.6482298365586953e-19,871.7980549514259
42,925.0039003345915,737.8647707254669,0.28729198391247335,2.1654771254660734e-24,653.25,1266.050048828125,0.006097664818832393,0.006097664818832393,137.8368655821152,2.7738853767359227e-22,737.8647707254669
43,923.6884701013832,605.7659761095897,0.48514824308531446,1.6747328841675674e-23,651.3900146484375,1265.550048828125,0.022300599018730136,0.022300599018730136,146.33467680127256,2.0728679774233673e-20,605.7659761095897
44,909.1328510357025,115.98201751539337,1.2175160314038727,1.63704257882011e-23,655.3099975585938,1269.4000244140625,0.002325440883588545,0.002325440883588545,491.27737460961845,1.2780838686462725e-21,115.98201751539337
45,949.6445504174183,0.002391474404130342,1.391988214540645,1.1263284864861245e-23,651.4500122070312,1270.5,5.086050501927362e-06,5.086050501927362e-06,115.98287256877109,3.914863571252282e-26,0.002391474404130342
46,936.4953320069068,725.1808577656167,0.3072860581839234,1.1444766702142234e-23,682.219970703125,1266.25,1.0856789993635547,1.0856789993635547,0.6800222525542539,2.321251785105336e-22,725.1808577656167
47,929.0640782066582,424.26088728810606,0.7359612932937816,1.1450194290871113e-23,687.6799926757812,1273.0,0.004047050160311335,0.004047050160311335,303.647406086977,7.96065685841627e-24,424.26088728810606
48,936.8060903707702,1.7974779745582878,1.3395538859544582,1.1436976608459962e-23,685.9099731445312,1273.0,0.00014544052092525886,0.00014544052092525886,422.56117639699204,1.2812808353590168e-25,1.7974779745582878
49,923.5862381592174,708.4526969522095,0.3064580359074185,1.1436855948103696e-23,698.0,1273.0,1.03393537192517,1.03393537192517,0.5979451744234756,3.0827980759744073e-22,708.4526969522095
50,916.6308043135562,512.6930444797,0.5795293527702469,1.1436384768001441e-23,702.0,1272.0,0.005338634677430937,0.005338634677430937,199.43244080818752,5.01702142630622e-25,512.6930444797
51,953.5182343038214,2.620662370826597,1.296684370982861,1.138267363908001e-23,697.010009765625,1288.449951171875,0.00024289660037482737,0.00024289660037482737,510.23829863752957,7.619047713797164e-27,2.620662370826597
52,934.5002845486753,934.4998385103314,6.500405948655152e-07,2.0387750033522248e-23,733.3300170898438,1303.75,1.2966837526755706,1.2966837526755706,2.3745902652081258e-05,1.1860882478607388e-20,934.4998385103314
53,926.5142943033187,595.2749826169603,0.48448757551452765,4.083336930486165e-23,686.1699829101562,1301.0,2.5619077388744802e-08,2.5619077388744802e-08,339.2249009710981,5.1857664735092155e-20,595.2749826169603
54,942.8028784992508,2.4545505515781514,1.3342248858016394,1.718871055676415e-24,683.6900024414062,1302.800048828125,0.00026338499014893937,0.00026338499014893937,592.9969217448065,1.7498597341398515e-21,2.4545505515781514
55,938.3686251550532,452.8176510229815,0.6819536153540333,1.4725173945184924e-24,704.7899780273438,1302.800048828125,0.6577791919715495,0.6577791919715495,3.9611509079963776,7.232260193826818e-20,452.8176510229815
56,930.2170229439795,171.74248677899666,1.0683341493758012,2.530325795643289e-25,712.0,1302.800048828125,0.012438320215668812,0.012438320215668812,289.7541128039991,4.266869375254908e-21,171.74248677899666
57,927.0536967284677,209.21243157740702,1.0125129339951275,3.33881141976348e-24,709.9600219726562,1283.050048828125,0.1035167487788192,0.1035167487788192,34.55296427154895,4.267614620839922e-21,209.21243157740702
58,938.3812087528171,20.922471306938064,1.2726044786133364,2.8092685033849402e-24,708.969970703125,1282.3499755859375,0.004526161059242976,0.004526161059242976,191.43470379167175,2.2505706119666438e-21,20.922471306938064
59,938.4808088741481,12.997764448058867,1.282720782295342,2.6459248199999793e-24,720.9299926757812,1281.4000244140625,0.016569871448786726,0.016569871448786726,19.6315078701911,2.161405578580568e-23,12.997764448058867
60,924.705974003877,510.6773115921738,0.5786968416346814,2.625603976864054e-24,721.5,1267.5,0.7079574914900852,0.7079574914900852,2.895976452479488,1.1406126338518613e-22,510.6773115921738
61,916.4876885882373,897.677328771918,0.026730271317708,3.0441293924396527e-24,715.4500122070312,1236.449951171875,0.5521863690354507,0.5521863690354507,0.16046428144658975,1.275943166750864e-21,897.677328771918
62,906.1527714231919,430.3541819080102,0.6775055101475016,3.2122200724233675e-25,703.7100219726562,1236.449951171875,0.000705210843533683,0.000705210843533683,467.8095122907055,1.8660298751780553e-20,430.3541819080102
63,903.0551187087052,14.326544724382964,1.2580026418235464,1.211819837493064e-25,702.280029296875,1236.449951171875,0.001277525317309961,0.001277525317309961,416.9068708776105,1.4830141377797103e-22,14.326544724382964
64,905.4873197279945,114.92424407771544,1.1120438670362471,8.776786090931076e-25,706.4600219726562,1213.5999755859375,0.16186479052209946,0.16186479052209946,11.466276512669934,9.78111072382158e-22,114.92424407771544
65,904.7488010650485,52.09192830598886,1.1980061205198835,3.2501704433331406e-24,710.9099731445312,1226.949951171875,0.016490940209814915,0.016490940209814915,74.32142569100304,3.472147217649481e-21,52.09192830598886
66,935.7414225679705,0.005976534135204811,1.269723483139706,6.416107282877183e-26,711.72998046875,1229.199951171875,2.9414120192543164e-05,2.9414120192543164e-05,52.10646519224814,1.0688591992455898e-23,0.005976534135204811
67,931.3204560776489,505.7203625774565,0.5693494252730181,1.1784818614203422e-22,736.9600219726562,1226.75,0.7040792089044062,0.7040792089044062,2.7862736634377203,1.4595106780412746e-19,505.7203625774565
68,930.2334982056162,477.1528161317783,0.6049302970558397,1.1681297706397745e-22,747.52001953125,1211.0,0.04725476608177916,0.04725476608177916,63.184984643427235,9.456540854487299e-24,477.1528161317783
69,920.8475640230355,874.2938722816186,0.06385440416057851,1.1659758915662298e-22,748.97998046875,1211.0,0.5413669926576774,0.5413669926576774,0.22247744323361068,1.1932139789468225e-23,874.2938722816186
70,917.4636148043843,328.7837730787344,0.7970966898747618,1.1184237021961592e-22,729.0599975585938,1211.0,0.0007698577513441931,0.0007698577513441931,546.0600940986324,9.805365086969883e-22,328.7837730787344
71,911.9791251831119,149.3767162511589,1.0347808448753655,1.1017182434420227e-22,738.530029296875,1214.25,0.009644009506772968,0.009644009506772968,186.38700964521885,2.263153215839006e-22,149.3767162511589
72,914.8176896659166,10.464625034721072,1.2194127242385446,1.0909006802558807e-22,736.969970703125,1212.25,0.0022510471061959673,0.0022510471061959673,140.53786625394434,5.167819931009141e-24,10.464625034721072
73,903.1587038915757,453.2736634194778,0.6100549637604418,1.0898390129075256e-22,741.6300048828125,1185.3499755859375,0.6117133484723358,0.6117133484723358,1.7826272812906976,1.337806978769175e-23,453.2736634194778
74,900.2464101104622,490.80270931799936,0.5565816060021369,1.0560765116124587e-22,737.4500122070312,1186.0999755859375,0.09093160877875137,0.09093160877875137,28.187327518849848,4.9223813661164283e-23,490.80270931799936
75,897.126189395865,511.67816443070166,0.5253697628956486,7.622377047615662e-23,735.6400146484375,1187.699951171875,0.08591271547791358,0.08591271547791358,41.06137188919497,3.671030902138597e-22,511.67816443070166
76,892.455344226164,589.9575405548181,0.41554178051100227,5.74590845980401e-23,733.6699829101562,1187.699951171875,0.1329863881948451,0.1329863881948451,17.337374688770378,4.126796464200021e-22,589.9575405548181
77,890.0917157869508,554.2314696927644,0.4617841734907936,2.874937205503098e-23,727.9600219726562,1187.699951171875,0.0467930442495769,0.0467930442495769,69.10823920628368,3.933491679164356e-21,554.2314696927644
78,886.6219677389803,93.17379777589119,1.0828952057007615,1.7599785800739064e-23,727.3099975585938,1187.0,0.0033413867002312393,0.0033413867002312393,463.4392748022423,1.6025933772927967e-20,93.17379777589119
79,896.7927675966331,0.8817637403397107,1.2063054584163133,3.7290800095268374e-24,732.7100219726562,1186.550048828125,0.0007675789852068736,0.0007675789852068736,92.84320374436805,2.923497488838036e-22,0.8817637403397107
80,891.7678546581412,210.47261279620312,0.9181258042847901,4.09721653610438e-24,742.6900024414062,1178.0999755859375,0.293403079863196,0.293403079863196,3.958529968551008,4.381792652356895e-22,210.47261279620312
81,923.894211757411,0.03707485562035975,1.1960399591702147,4.032643515542162e-24,742.0499877929688,1161.8499755859375,2.116321478205168e-05,2.116321478205168e-05,210.45092926110448,1.416971590355153e-26,0.03707485562035975
82,905.5291062742156,893.6570485220283,0.015532633138483437,1.2204037416832645e-22,772.4299926757812,1173.5,1.1805755476669568,1.1805755476669568,0.05377187469155454,1.398809180524073e-19,893.6570485220283
83,901.5709775486196,713.6510745335531,0.24630052325897758,1.2045423343867393e-22,764.3300170898438,1173.5,0.000761726592134164,0.000761726592134164,180.57656692773483,6.990288220162986e-23,713.6510745335531
84,898.3255052417046,717.2088988360123,0.24000716276026965,1.1739053377913658e-22,762.969970703125,1173.5,0.04352213460050373,0.04352213460050373,28.984121924474664,8.334475289121484e-23,717.2088988360123
85,896.9904443925187,652.8002203592405,0.3227382643984413,1.0031499567048218e-22,754.6300048828125,1162.199951171875,0.023062124679470764,0.023062124679470764,81.46402060592166,8.392313230230991e-22,652.8002203592405
86,890.776720566199,248.3230626831016,0.8464586702714071,7.290992499282596e-23,756.6199951171875,1172.5,0.004348143048744547,0.004348143048744547,407.7012518090026,3.0062519272879854e-21,248.3230626831016
87,898.3334176646657,2.2229836006268853,1.1642031754034632,6.362666323982958e-23,758.989990234375,1177.6500244140625,0.000438744844017762,0.000438744844017762,246.42642521047287,1.111799872028357e-23,2.2229836006268853
88,881.370155051543,833.9683897159517,0.06155913370206546,7.261190252918087e-23,769.719970703125,1171.050048828125,1.102876472991344,1.102876472991344,0.18255816906930822,1.2188187622326516e-20,833.9683897159517
89,876.7239192637729,621.8836480344065,0.3313572912655668,4.550247539299491e-23,770.02001953125,1163.5999755859375,0.003052816219315984,0.003052816219315984,214.38848161712266,1.1898610958342622e-20,621.8836480344065
90,873.2916786023342,11.934324022838311,1.1085680239118352,7.805883463973188e-24,769.0800170898438,1163.5999755859375,0.0004302910480365535,0.0004302910480365535,610.2736383290247,2.4132381457132608e-22,11.934324022838311
91,871.2011631252202,95.25748443109187,0.9986405131198564,7.264349070355403e-24,777.0,1163.5999755859375,0.12210125386533734,0.12210125386533734,9.652058796772172,3.867275298474327e-23,95.25748443109187
92,866.3062285708769,357.3044825864481,0.6542523070651441,7.24346649727374e-24,777.0,1156.0999755859375,0.350465956245152,0.350465956245152,4.818811247852347,3.723809183408292e-22,357.3044825864481
93,861.7258504427405,298.8863147492245,0.7263476429604948,7.080130418042336e-24,777.989990234375,1158.550048828125,0.037663705970074214,0.037663705970074214,87.13410860012243,5.128932997541778e-21,298.8863147492245
94,858.482687617855,50.522332238661846,1.0401806956925563,1.108843520082765e-23,774.8900146484375,1162.25,0.006862474521774236,0.006862474521774236,253.5752741079799,1.2631958653457351e-20,50.522332238661846
95,856.3994336085769,63.67065726320763,1.021715692319074,4.9500705989803725e-24,776.75,1126.949951171875,0.04737841324489599,0.04737841324489599,22.916833813667726,6.152260833164051e-22,63.67065726320763
96,869.1582371509232,2.6791043420098264,1.098616862429394,4.977976024629225e-25,775.8800048828125,1131.5999755859375,0.0034387991086902757,0.0034387991086902757,63.606289691174794,3.5789943581013735e-23,2.6791043420098264
97,852.1002615834567,838.1154862348405,0.017738172140481137,1.4276830643184508e-25,788.7000122070312,1131.5999755859375,1.080968890553375,1.080968890553375,0.0725928057983177,8.512495631021613e-20,838.1154862348405
98,846.2595992217721,542.611328155125,0.3850130950162435,1.5972620914731813e-27,788.4000244140625,1131.5999755859375,0.0011055815485481223,0.0011055815485481223,296.3583657891853,1.0088797425747752e-19,542.611328155125
99,840.248903771986,12.698683027467014,1.0434505449850149,2.5791792621001296e-23,788.6699829101562,1136.25,0.0007863665039940053,0.0007863665039940053,530.5204362418475,2.960194218724026e-20,12.698683027467014
100,872.9508819802736,0.0061124157272410195,1.0591290402842335,9.078046926935592e-26,793.0900268554688,1125.699951171875,0.00013551549685456588,0.00013551549685456588,12.797897200617975,1.00825509621273e-22,0.0061124157272410195
101,882.71573111613,32.42496904436615,1.0183489130222698,8.325456643951515e-23,824.2100219726562,1133.6500244140625,0.05640320601324445,0.05640320601324445,13.13946792758939,9.523226427626415e-20,32.42496904436615
102,952.1492310544287,4.260434902245357e-07,1.0564059349252768,4.189476778217581e-26,834.969970703125,1131.3499755859375,9.975283097983508e-10,9.975283097983508e-10,32.42496986061421,2.8961396509340763e-27,4.260434902245357e-07
103,933.1756193441912,925.5599880665325,0.008541437851501698,4.1890882259174314e-26,901.3099975585938,1131.3499755859375,1.0479134271301112,1.0479134271301112,0.045001172404938755,1.0445554994751113e-18,925.5599880665325
104,929.6115594891837,737.9790496809828,0.2146902476469438,2.830580684307509e-27,891.6099853515625,1131.3499755859375,0.0007079457241195505,0.0007079457241195505,188.19953943386363,1.1838343553177787e-19,737.9790496809828
105,919.9198450642207,15.6509229288091,1.007732835092346,1.262550618343257e-29,892.5999755859375,1131.3499755859375,0.0003327346529498509,0.0003327346529498509,722.6191774655999,2.1798594418201252e-20,15.6509229288091
106,953.4664700837931,0.0006400551930914954,1.0248243548616411,9.050784281977624e-33,897.3300170898438,1131.3499755859375,1.5129428440228618e-05,1.5129428440228618e-05,15.66358793969409,7.790352997046698e-24,0.0006400551930914954
107,939.0591959733607,702.5295167323515,0.25424003312044413,9.042527172799322e-33,930.3699951171875,1131.3499755859375,0.7722092894824987,0.7722092894824987,1.54267472402082,1.3758064826820157e-18,702.5295167323515
108,957.8581199316617,0.05501438655196771,0.9942111115972547,5.730122146262589e-27,930.3400268554688,1134.5999755859375,8.843450983531628e-06,8.843450983531628e-06,702.4825983781756,6.5670670536904405e-24,0.05501438655196771
109,938.8286809570544,923.5624669819546,0.016033412365340678,1.27220559227607e-23,963.3800048828125,1145.9000244140625,0.9782356122939171,0.9782356122939171,0.0569309040359359,1.471882632348831e-20,923.5624669819546
110,926.1578812776361,2.160431562234399,0.9643859374862411,1.106349866740031e-23,952.1500244140625,1145.9000244140625,2.7315459106966222e-06,2.7315459106966222e-06,921.4045719874441,3.37278556255289e-23,2.160431562234399
111,964.3887055090223,0.011356220914215058,0.9665811827024778,1.106349866740031e-23,958.1199951171875,1145.9000244140625,7.32243806106238e-05,7.32243806106238e-05,2.2178298974700152,3.8705906226001535e-35,0.011356220914215058
112,980.2614279000995,41.455213546589455,0.9240491760832144,1.106349866740031e-23,997.719970703125,1145.9000244140625,0.04606652520679445,0.04606652520679445,3.598406353150597,8.217418342359153e-30,41.455213546589455
113,977.0189146288221,2.0796970323353956,0.9620288074415433,1.106349866740031e-23,1015.969970703125,1145.9000244140625,4.536857153453652e-05,4.536857153453652e-05,39.42068744921903,0.0,2.0796970323353956
114,1086.2416052411158,5.4299585090767966e-05,0.9640398501252078,1.106349866740031e-23,1013.4199829101562,1151.0,8.163378310835108e-07,8.163378310835108e-07,2.080453464072712,0.0,5.4299585090767966e-05
115,1064.5165728515383,1064.5147438177748,1.83883478417209e-06,1.106349866740031e-23,1126.760009765625,1164.25,0.9640380113651177,0.9640380113651177,8.587987618053509e-08,0.0,1064.5147438177748
116,1064.516272455726,1064.5011356474604,1.5142107633609094e-05,1.106349866740031e-23,994.6699829101562,1176.699951171875,1.5315882665584303e-06,1.5315882665584303e-06,0.015056929645634409,0.0,1064.5011356474604
117,1064.5159697894705,1064.5159697195606,7.795227385479848e-11,1.1063498667406824e-23,999.6500244140625,1175.8499755859375,1.5142107633609094e-05,1.5142107633609094e-05,7.951529843069488e-08,7.736745111818379e-33,1064.5159697195606
118,1058.439137048602,269.23344701335117,0.869035255913452,1.1063498667406824e-23,896.8300170898438,1175.8499755859375,1.2372249877312387e-13,1.2372249877312387e-13,795.2825544313663,8.360894687657105e-30,269.23344701335117
119,1059.9841108233852,250.06161633182288,0.8895457425985265,1.1063498667406824e-23,908.1400146484375,1175.8499755859375,0.004504969410540761,0.004504969410540761,23.18116098736426,0.0,250.06161633182288
120,1043.7862645402727,1043.7468670289768,4.3482712683243246e-05,1.1063498667406824e-23,910.489990234375,1178.5,0.8895022653309672,0.8895022653309672,5.058909102700735e-06,0.0,1043.7468670289768
121,1043.7854765902007,1043.7854765900468,1.9597247569299705e-13,1.106364497382331e-23,906.0499877929688,1189.5,4.3482712683243246e-05,4.3482712683243246e-05,1.8118455021367126e-10,1.7737402064079342e-25,1043.7854765900468
122,1037.816009792144,808.4579654763577,0.2937023630270883,1.0115679883662717e-22,785.219970703125,1178.550048828125,9.767088502419701e-15,9.767088502419701e-15,235.3275111136966,1.1923157541485134e-19,808.4579654763577
123,1081.002607254053,0.000682799649359235,1.3082597552921436,2.229322259638337e-25,780.9199829101562,1205.050048828125,8.63385745824799e-08,8.63385745824799e-08,808.4573569214525,1.59336410654813e-24,0.000682799649359235
124,1059.484676633649,1048.9436892729996,0.012887711003356115,3.649295240191119e-21,826.2899780273438,1190.3499755859375,1.2954599197418244,1.2954599197418244,0.07409245526429739,4.3875490586665685e-18,1048.9436892729996
125,1049.2726707300108,482.26889292910835,0.6918477045284718,1.380502110774575e-23,817.9099731445312,1190.3499755859375,0.00040695110253150554,0.00040695110253150554,567.0010199926063,3.3917991229311493e-19,482.26889292910835
126,1053.5195257044195,0.7671626922526475,1.2676127188587198,1.6238731805041528e-25,819.5499877929688,1190.3499755859375,0.00010718984218118805,0.00010718984218118805,481.58780247213883,2.823286896775168e-22,0.7671626922526475
127,1146.5371311824115,1.6666317011674845e-05,1.2685177470010798,1.6058290149136375e-25,830.5,1203.0,5.520756439713973e-06,5.520756439713973e-06,0.7716393307817822,9.618689370946094e-27,1.6666317011674845e-05
128,1126.9572762747387,980.0880552124733,0.16200002759468818,4.8518518978874355e-23,903.8400268554688,1216.050048828125,1.1071939605477954,1.1071939605477954,0.6236875626604511,5.939966836407094e-20,980.0880552124733
129,1124.5027012868088,1028.882672943427,0.10674274047496204,4.8459366392790473e-23,906.5999755859375,1214.75,0.06343850316369022,0.06343850316369022,7.568454988446179,2.761986587428804e-23,1028.882672943427
130,1122.3191121943712,967.2718545738798,0.17350447376958122,3.855940117412923e-23,895.7988891601562,1196.050048828125,0.016166942855334987,0.016166942855334987,75.80348568841967,1.7802661794619627e-20,967.2718545738798
131,1105.888935394342,24.180197036130092,1.2077494536494235,1.4055000092028956e-23,893.62109375,1200.550048828125,0.00019105555259909187,0.00019105555259909187,943.2590390560443,1.615227326326666e-21,24.180197036130092
132,1133.7441390472889,0.013919772574936205,1.2341886889530864,1.1621074359215178e-23,895.6400146484375,1200.550048828125,8.243539793848797e-05,8.243539793848797e-05,24.23863348490404,3.811328139678346e-26,0.013919772574936205
133,1112.370224629736,1057.1032932681176,0.05993765666670825,1.1621007170224297e-23,918.6036376953125,1200.550048828125,1.1744780303470144,1.1744780303470144,0.21277677984708387,6.397747596097176e-20,1057.1032932681176
134,1111.5811403134712,1082.1007207108316,0.03204498031615973,1.1589455467378724e-23,922.0736083984375,1212.8499755859375,0.0334572679329383,0.0334572679329383,5.235676571058896,1.094292921456212e-22,1082.1007207108316
135,1110.9152394209145,1105.750654357621,0.005783114265708906,1.4718128777066803e-23,919.969970703125,1216.800048828125,0.02698864854592474,0.02698864854592474,0.6822633378251866,6.175313567684976e-21,1105.750654357621
136,1116.7261650889125,1.271776983586211,1.2178031461339853,2.0990869132243386e-24,893.045654296875,1195.0,8.584074327044041e-07,8.584074327044041e-07,1104.4795804954458,1.0171103304662274e-22,1.271776983586211
137,1096.9414100157712,963.3077250037293,0.1460397648158614,2.3208372525797658e-23,915.9562377929688,1189.699951171875,1.0722677082783996,1.0722677082783996,0.47136880117504204,2.5368374324797115e-20,963.3077250037293
