,value,cash_balance,btc_balance,gold_balance,price_btc,price_gold,sell_btc,sell_gold,buy_btc,buy_gold,cash_remain
14,999.999943057217,999.999672033281,4.524757837060341e-07,0.0,601.739990234375,1338.6500244140625,1.7363503243118852e-07,1.7363503243118852e-07,0.0002778262088241384,0.0,999.999672033281
15,999.9998868332108,999.9988050971543,1.7851607651265731e-06,0.0,598.97998046875,1340.5,4.5238821322534805e-07,4.5238821322534805e-07,0.00109104398700437,0.0,999.9988050971543
16,999.999857182346,999.9996863586728,2.820408440204473e-07,0.0,605.9600219726562,1327.0,1.7851171395385316e-06,1.7851171395385316e-06,0.00017436636803829436,0.0,999.9996863586728
17,999.9998776371107,999.9997941603384,1.3824091355683607e-07,0.0,605.6699829101562,1322.5,2.820393310354585e-07,2.820393310354585e-07,8.543617896108262e-05,0.0,999.9997941603384
18,999.9998729822865,999.9996971525611,2.885339785728779e-07,0.0,603.8499755859375,1318.0999755859375,1.382390513619127e-07,1.382390513619127e-07,0.0001777858279903946,0.0,999.9996971525611
19,999.9999002841765,999.9991541928755,1.2135117468557067e-06,0.0,609.3900146484375,1322.5,2.8850522357489885e-07,2.8850522357489885e-07,0.0007545759369222557,0.0,999.9991541928755
20,999.999860726001,999.9994681092276,6.405050506599335e-07,0.0,614.8200073242188,1322.5,1.2134774619917574e-06,1.2134774619917574e-06,0.000401810449915954,0.0,999.9994681092276
21,999.9998330788853,999.9990183728014,1.3315455037438055e-06,0.0,612.97998046875,1322.5,6.404451890047319e-07,6.404451890047319e-07,0.0008328306560019321,0.0,999.9990183728014
22,999.9998593092092,999.9994591118461,6.564702048652409e-07,0.0,611.8499755859375,1313.300048828125,1.3314702644944839e-06,1.3314702644944839e-06,0.000409811473149829,0.0,999.9994591118461
23,999.999852412135,999.9997916994105,9.999131288731747e-08,0.0,609.6199951171875,1283.300048828125,6.564681701742258e-07,6.564681701742258e-07,6.219945233244997e-05,0.0,999.9997916994105
24,999.99984287744,999.9997915931028,8.37869815357544e-08,0.0,607.1799926757812,1269.4000244140625,9.999107448945006e-08,9.999107448945006e-08,5.1911871515091625e-05,0.0,999.9997915931028
25,999.999812578667,999.9997822470519,4.914310207472524e-08,0.0,612.0800170898438,1254.5,8.378687166570244e-08,8.378687166570244e-08,3.0693309702533136e-05,0.0,999.9997822470519
26,999.9997892356794,999.999752367348,5.997386192458164e-08,0.0,617.2100219726562,1258.75,4.914301420001097e-08,4.914301420001097e-08,3.7771851427654856e-05,0.0,999.999752367348
27,999.9997863752626,999.9997288935815,9.336746334026108e-08,0.0,614.739990234375,1258.75,5.997369748742779e-08,5.997369748742779e-08,5.856797185296542e-05,0.0,999.9997288935815
28,999.9997834390651,999.9996660158748,1.9014670216292604e-07,0.0,615.6500244140625,1258.75,9.336665083062612e-08,9.336665083062612e-08,0.00011945236898702273,0.0,999.9996660158748
29,999.999748840346,999.9986485836814,1.7897044904204277e-06,0.0,617.5399780273438,1259.5,1.9011544402065945e-07,1.9011544402065945e-07,0.00112774976381345,0.0,999.9986485836814
30,999.9997751842325,999.9944803611096,8.338172692524742e-06,0.0,614.77001953125,1253.449951171875,1.787601825400756e-06,1.787601825400756e-06,0.00522935299349302,0.0,999.9944803611096
31,999.9996881388291,999.9993708965967,4.988398978505923e-07,0.0,635.010009765625,1256.5,8.33758126987726e-06,8.33758126987726e-06,0.00032284976439228016,0.0,999.9993708965967
32,999.9996800745731,999.9996221869496,9.130251678195742e-08,0.0,635.9600219726562,1261.050048828125,4.988360325378538e-07,4.988360325378538e-07,5.924723713718202e-05,0.0,999.9996221869496
33,999.9996986414765,999.999678916753,3.091940203441435e-08,0.0,634.02001953125,1251.75,9.130240794087582e-08,9.130240794087582e-08,2.0003521300336e-05,0.0,999.999678916753
34,999.9997127366524,999.9996982469728,2.259000342610816e-08,0.0,637.9400024414062,1251.75,3.091938729089455e-08,3.091938729089455e-08,1.470516064828751e-05,0.0,999.9996982469728
35,999.9996888656482,999.9996528422075,5.637736095621843e-08,0.0,641.4199829101562,1251.75,2.258996572497253e-08,2.258996572497253e-08,3.689953236611792e-05,0.0,999.9996528422075
36,999.999666876292,999.9996285404943,6.02489416498491e-08,0.0,638.969970703125,1254.800048828125,5.6377266866346385e-08,5.6377266866346385e-08,3.9282861592138354e-05,0.0,999.9996285404943
37,999.9996797864422,999.9996661095537,2.173522214323042e-08,0.0,636.2899780273438,1258.199951171875,6.024890573868144e-08,6.024890573868144e-08,1.4112123642876981e-05,0.0,999.9996661095537
38,999.9997036977327,999.9996795128981,3.8528063126749616e-08,0.0,629.25,1269.050048828125,2.173521177906886e-08,2.173521177906886e-08,2.473854816414136e-05,0.0,999.9996795128981
39,999.9997060386944,999.9996436093496,9.879311691204319e-08,0.0,627.719970703125,1271.6500244140625,3.852796667578592e-08,3.852796667578592e-08,6.327995092806332e-05,0.0,999.9996436093496
40,999.9996839978675,999.9995855804666,1.5014554797143988e-07,0.0,631.9199829101562,1266.050048828125,9.879249272800737e-08,9.879249272800737e-08,9.681589558549295e-05,0.0,999.9995855804666
41,999.9996955830026,999.9996820294964,2.0747808841385888e-08,0.0,655.47998046875,1266.050048828125,1.5014551217395167e-07,1.5014551217395167e-07,1.3877295785289908e-05,0.0,999.9996820294964
42,999.9996776893282,999.9996357072853,6.444993314554286e-08,0.0,653.25,1266.050048828125,2.0747776688075717e-08,2.0747776688075717e-08,4.296112022773062e-05,0.0,999.9996357072853
43,999.9996493259002,999.9996172449881,4.895532216122116e-08,0.0,651.3900146484375,1265.550048828125,6.444981790008173e-08,6.444981790008173e-08,3.253972749997369e-05,0.0,999.9996172449881
44,999.9996037178912,999.9988738229839,1.1204158317981202e-06,0.0,655.3099975585938,1269.4000244140625,4.8953472171672826e-08,4.8953472171672826e-08,0.0007492025343710097,0.0,999.9988738229839
45,1000.005571879154,999.7720007664108,0.0003423692104797852,0.0,651.4500122070312,1270.5,1.0923506347040974e-06,1.0923506347040974e-06,0.22756953395242674,0.0,999.7720007664108
46,1000.0007255604233,999.9827682088085,2.6112947600775672e-05,0.0,682.219970703125,1266.25,0.0003408350276187032,0.0003408350276187032,0.01711033077615596,0.0,999.9827682088085
47,1000.0003784786151,1000.0002468893774,1.9184622303681517e-07,0.0,687.6799926757812,1273.0,2.611248066488594e-05,2.611248066488594e-05,0.00013429357835061275,0.0,1000.0002468893774
48,1000.000387437138,1000.0003162405951,1.0200077783181444e-07,0.0,685.9099731445312,1273.0,1.9184389031191616e-07,1.9184389031191616e-07,7.138954157557989e-05,0.0,1000.0003162405951
49,1000.0004098906705,1000.0003860130907,3.401364637895797e-08,0.0,698.0,1273.0,1.0200060759965081e-07,1.0200060759965081e-07,2.4225924847410667e-05,0.0,1000.0003860130907
50,1000.000422525274,1000.0004094131021,1.881202799258637e-08,0.0,702.0,1272.0,3.401362205050225e-08,3.401362205050225e-08,1.3475537318591548e-05,0.0,1000.0004094131021
51,1000.0004014692003,1000.0003626583132,5.292417629806178e-08,0.0,697.010009765625,1288.449951171875,1.8811958472963117e-08,1.8811958472963117e-08,3.764146141069023e-05,0.0,1000.0003626583132
52,1000.0004020986826,1000.0004006929826,2.048617786678731e-09,0.0,733.3300170898438,1303.75,5.292417629806178e-08,5.292417629806178e-08,1.5329723637915019e-06,0.0,1000.0004006929826
53,1000.0002097482355,999.9922958343159,1.1575295662345921e-05,0.0,686.1699829101562,1301.0,2.0466786032605617e-09,2.0466786032605617e-09,0.008104713363471891,0.0,999.9922958343159
54,1000.0011530216825,999.8892046748088,0.00015883930016586062,0.0,683.6900024414062,1302.800048828125,1.1423999795665507e-05,1.1423999795665507e-05,0.11070755310890654,0.0,999.8892046748088
55,999.9989038680709,999.9945977089938,6.047976231884434e-06,0.0,704.7899780273438,1302.800048828125,0.00015871707396545041,0.00015871707396545041,0.004261642075998219,0.0,999.9945977089938
56,999.9986538490252,999.9927338719368,8.338465413833065e-06,0.0,712.0,1302.800048828125,6.041947799841489e-06,6.041947799841489e-06,0.0060537705418720065,0.0,999.9927338719368
57,999.9985296731464,999.9977002926942,1.169838620169908e-06,0.0,709.9600219726562,1283.050048828125,8.337469403250063e-06,8.337469403250063e-06,0.0008467668620254043,0.0,999.9977002926942
58,999.998468493102,999.9982150362081,3.515693569526402e-07,0.0,708.969970703125,1282.3499755859375,1.169800409327069e-06,1.169800409327069e-06,0.00025431125138643024,0.0,999.9982150362081
59,999.9984396423953,999.9984038189373,4.965136248577348e-08,0.0,720.9299926757812,1281.4000244140625,3.5156868638730784e-07,3.5156868638730784e-07,3.65251764923991e-05,0.0,999.9984038189373
60,999.9984574692561,999.9984389259095,2.5918437833976637e-08,0.0,721.5,1267.5,4.96513388101589e-08,4.96513388101589e-08,1.9081771240059405e-05,0.0,999.9984389259095
61,999.9984665176452,999.998457098387,1.3385141375632332e-08,0.0,715.4500122070312,1236.449951171875,2.5918434744258076e-08,2.5918434744258076e-08,9.77183403066307e-06,0.0,999.998457098387
62,999.9984303369195,999.9981087016934,4.5798714564225967e-07,0.0,703.7100219726562,1236.449951171875,1.3384783953796893e-08,1.3384783953796893e-08,0.00032886723755283775,0.0,999.9981087016934
63,999.9982668349901,999.9869793409514,1.5977541103050783e-05,0.0,702.280029296875,1236.449951171875,4.572758920540774e-07,4.572758920540774e-07,0.011449192382399779,0.0,999.9869793409514
64,999.99804396067,999.9978023333757,3.398845189033562e-07,0.0,706.4600219726562,1213.5999755859375,1.5977059221205898e-05,1.5977059221205898e-05,0.0002446677494223508,0.0,999.9978023333757
65,999.9979747058497,999.9971450325985,1.1657135065834522e-06,0.0,710.9099731445312,1226.949951171875,3.3984489289395303e-07,3.3984489289395303e-07,0.000845601211361407,0.0,999.9971450325985
66,999.9980781298761,999.9898504611934,1.116433515715629e-05,0.0,711.72998046875,1229.199951171875,1.1636546177530836e-06,1.1636546177530836e-06,0.008106659867798367,0.0,999.9898504611934
67,999.9979433055697,999.9963600295638,2.1180382659872128e-06,0.0,736.9600219726562,1226.75,1.1159032881586123e-05,1.1159032881586123e-05,0.0015887775121634362,0.0,999.9963600295638
68,999.997885442542,999.9977924212059,1.2419735989048562e-07,0.0,747.52001953125,1211.0,2.1180248840258556e-06,2.1180248840258556e-06,9.472449959903095e-05,0.0,999.9977924212059
69,999.9979159131263,999.9977047664947,2.896148909157241e-07,0.0,748.97998046875,1211.0,1.2419454684946867e-07,1.2419454684946867e-07,0.00022134045758174717,0.0,999.9977047664947
70,999.9979203671785,999.9951697774984,3.724411426742781e-06,0.0,729.0599975585938,1211.0,2.8946826415217536e-07,2.8946826415217536e-07,0.002770624985694302,0.0,999.9951697774984
71,999.9978888536294,999.9976864634259,2.7462476297954153e-07,0.0,738.530029296875,1214.25,3.724303094539378e-06,3.724303094539378e-06,0.0002068761506771174,0.0,999.9976864634259
72,999.9978791233821,999.9977655941398,1.5308070271462372e-07,0.0,736.969970703125,1212.25,2.746210963433781e-07,2.746210963433781e-07,0.00011511548856537152,0.0,999.9977655941398
73,999.9978798638743,999.997876852784,4.083111149092572e-09,0.0,741.6300048828125,1185.3499755859375,1.530806844659819e-07,1.530806844659819e-07,3.08994306907987e-06,0.0,999.997876852784
74,999.9978874120666,999.9978798036522,1.0342578253444407e-08,0.0,737.4500122070312,1186.0999755859375,4.083110662347793e-09,4.083110662347793e-09,7.782789898270215e-06,0.0,999.9978798036522
75,999.9978984616909,999.9978872598965,1.5268165000497736e-08,0.0,735.6400146484375,1187.699951171875,1.0342575787581596e-08,1.0342575787581596e-08,1.1461093174115878e-05,0.0,999.9978872598965
76,999.9979195566792,999.9977790285506,1.9304374478680874e-07,0.0,733.6699829101562,1187.699951171875,1.5268073995142612e-08,1.5268073995142612e-08,0.0001445207491538298,0.0,999.9977790285506
77,999.9978640846965,999.9954729258936,3.2876748716960102e-06,0.0,727.9600219726562,1187.699951171875,1.929948545018175e-07,1.929948545018175e-07,0.0024421023282304504,0.0,999.9954729258936
78,999.9977264076983,999.9904822426652,9.88681035603468e-06,0.0,727.3099975585938,1187.0,3.283937901283086e-06,3.283937901283086e-06,0.0073347531428244505,0.0,999.9904822426652
79,999.99752426988,999.9962085284087,1.771589043849193e-06,0.0,732.7100219726562,1186.550048828125,9.883896268428572e-06,9.883896268428572e-06,0.0013223733327054673,0.0,999.9962085284087
80,999.9975112882355,999.9962459888035,1.7051404255956113e-06,0.0,742.6900024414062,1178.0999755859375,1.7712155545618109e-06,1.7712155545618109e-06,0.0012919524082538648,0.0,999.9962459888035
81,999.9975224602639,999.9965915238427,1.2052049119127143e-06,0.0,742.0499877929688,1161.8499755859375,1.704602780204898e-06,1.704602780204898e-06,0.000912166663691061,0.0,999.9965915238427
82,999.9975114991686,999.997503841318,1.0019036773093158e-08,0.0,772.4299926757812,1173.5,1.2052046245694716e-06,1.2052046245694716e-06,7.896716886448915e-06,0.0,999.997503841318
83,999.9975342872692,999.9975113460052,3.0068370793287304e-08,0.0,764.3300170898438,1173.5,1.0019028412557369e-08,1.0019028412557369e-08,2.3451175481723038e-05,0.0,999.9975113460052
84,999.9975257438849,999.9974146192448,1.4725711859237526e-07,0.0,762.969970703125,1173.5,3.006809837667417e-08,3.006809837667417e-08,0.00011464546082913857,0.0,999.9974146192448
85,999.9975106037175,999.9973447066673,2.192607270105304e-07,0.0,754.6300048828125,1162.199951171875,1.4725545092280883e-07,1.4725545092280883e-07,0.00016883618879701278,0.0,999.9973447066673
86,999.99750203039,999.9968516205229,8.569412976173776e-07,0.0,756.6199951171875,1172.5,2.1923942460940336e-07,2.1923942460940336e-07,0.0006615946965268775,0.0,999.9968516205229
87,999.9974572663795,999.9938526842232,4.6829786070985894e-06,0.0,758.989990234375,1177.6500244140625,8.563177923576244e-07,8.563177923576244e-07,0.0036263884214474836,0.0,999.9938526842232
88,999.9973351051185,999.9966693460605,8.645996743161951e-07,0.0,769.719970703125,1171.050048828125,4.682216589634108e-06,4.682216589634108e-06,0.0006784827509430175,0.0,999.9966693460605
89,999.997281648985,999.9968449296341,5.678464414868941e-07,0.0,770.02001953125,1163.5999755859375,8.645673108659379e-07,8.645673108659379e-07,0.0004461512321019285,0.0,999.9968449296341
90,999.9972444437676,999.9949481908136,2.9552805070503277e-06,0.0,769.0800170898438,1163.5999755859375,5.676487791799725e-07,5.676487791799725e-07,0.0023190766987113906,0.0,999.9949481908136
91,999.9968584876789,999.9797890342517,2.196840852926245e-05,0.0,777.0,1163.5999755859375,2.9487443428563037e-06,2.9487443428563037e-06,0.01741262737516139,0.0,999.9797890342517
92,999.9965027695355,999.9958006947459,9.024213658168179e-07,0.0,777.0,1156.0999755859375,2.1966897459521035e-05,2.1966897459521035e-05,0.0007142931633169273,0.0,999.9958006947459
93,999.9964857846405,999.9964291217998,7.312372039618757e-08,0.0,777.989990234375,1158.550048828125,9.024189991226002e-07,9.024189991226002e-07,5.8048654339305955e-05,0.0,999.9964291217998
94,999.9964964101773,999.9964846513507,1.5138495800949076e-08,0.0,774.8900146484375,1162.25,7.312367681105378e-08,7.312367681105378e-08,1.1970036182926305e-05,0.0,999.9964846513507
95,999.9964975969339,999.9964961750007,1.8326713781440522e-09,0.0,776.75,1126.949951171875,1.5138495800949076e-08,1.5138495800949076e-08,1.4525790744626453e-06,0.0,999.9964961750007
96,999.9965261774224,999.996497568495,3.627352225161526e-08,0.0,775.8800048828125,1131.5999755859375,1.8326711596725993e-09,1.8326711596725993e-09,2.8718265767543286e-05,0.0,999.996497568495
97,999.996566406643,999.9961679784541,5.053629839617857e-07,0.0,788.7000122070312,1131.5999755859375,3.627331036871522e-08,3.627331036871522e-08,0.0004067139025587717,0.0,999.9961679784541
98,999.9965541360577,999.9956643618029,1.1281959172890978e-06,0.0,788.4000244140625,1131.5999755859375,5.053504532176308e-07,5.053504532176308e-07,0.0009076120505056864,0.0,999.9956643618029
99,999.9948710619689,999.8825096165789,0.00014167552432281562,0.0,788.6699829101562,1136.25,1.1237530600200865e-06,1.1237530600200865e-06,0.11401196877377143,0.0,999.8825096165789
100,999.9939227486427,999.9200901724107,8.957980886395035e-05,0.0,793.0900268554688,1125.699951171875,0.00014099127336840499,0.00014099127336840499,0.07194100041817217,0.0,999.9200901724107
101,999.9924023139673,999.9882068504131,5.024687954502862e-06,0.0,824.2100219726562,1133.6500244140625,8.957071057289276e-05,8.957071057289276e-05,0.004218264557871479,0.0,999.9882068504131
102,1001.660627702523,971.161246162745,0.03383894733487109,0.0,834.969970703125,1131.3499755859375,2.5613946268832037e-06,2.5613946268832037e-06,28.829028662106438,0.0,971.161246162745
103,1001.0506501496394,1001.050636508634,1.5299296257231696e-08,0.0,901.3099975585938,1131.3499755859375,0.033838943300954216,0.033838943300954216,1.036081537465158e-05,0.0,1001.050636508634
104,1001.0506568279015,1001.0506498768177,7.787456856613403e-09,0.0,891.6099853515625,1131.3499755859375,1.529929443341346e-08,1.529929443341346e-08,7.0850741507310705e-06,0.0,1001.0506498768177
105,1001.050657005234,1001.0506566888798,3.525505839949711e-10,0.0,892.5999755859375,1131.3499755859375,7.787456856613403e-09,7.787456856613403e-09,3.211088190476727e-07,0.0,1001.0506566888798
106,1001.0506570239361,1001.050656998907,2.690222964006561e-11,0.0,897.3300170898438,1131.3499755859375,3.525505839949711e-10,3.525505839949711e-10,2.4632834880280588e-08,0.0,1001.050656998907
107,1001.0506570671319,1001.0506570234354,4.696822907038277e-11,0.0,930.3699951171875,1131.3499755859375,2.690222964006561e-11,2.690222964006561e-11,4.4589623521300974e-08,0.0,1001.0506570234354
108,1001.0506643720713,1001.0506570662578,7.583521996310715e-09,0.0,930.3400268554688,1134.5999755859375,4.6968189877038234e-11,4.6968189877038234e-11,7.199238797187359e-06,0.0,1001.0506570662578
109,1001.0226841721403,1000.1603685205321,0.0009056510313475789,0.0,963.3800048828125,1145.9000244140625,7.179563733967491e-09,7.179563733967491e-09,0.8902915365677979,0.0,1000.1603685205321
110,996.7670034924145,692.7466778449656,0.317309238087933,0.0,952.1500244140625,1145.9000244140625,4.520679327120698e-05,4.520679327120698e-05,307.4558436435381,0.0,692.7466778449656
111,1023.1691846780035,17.745239526546513,1.007721579876669,0.0,958.1199951171875,1145.9000244140625,9.323912983446907e-05,9.323912983446907e-05,675.0889859075484,0.0,17.745239526546513
112,1003.0611863271428,1003.0490773580597,1.1918628928249232e-05,0.0,997.719970703125,1145.9000244140625,1.0077096870290825,1.0077096870290825,2.6247509620618645e-05,0.0,1003.0490773580597
113,1003.0397111006713,1002.1095376563391,0.0009178558347163625,0.0,1015.969970703125,1145.9000244140625,8.538159411325356e-06,8.538159411325356e-06,0.9480403163167379,0.0,1002.1095376563391
114,1028.8581404154968,715.1229098717959,0.2784401539143729,0.0,1013.4199829101562,1151.0,5.5669403905613425e-06,5.5669403905613425e-06,286.99212673484965,0.0,715.1229098717959
115,1022.5834358131825,1022.5834358046227,8.605703216949203e-12,0.0,1126.760009765625,1164.25,0.2784401539143729,0.2784401539143729,9.894451266091586e-09,0.0,1022.5834358046227
116,1022.583453062738,1022.5834358130113,1.725576587575514e-08,0.0,994.6699829101562,1176.699951171875,8.605655000600174e-12,8.605655000600174e-12,1.7514073776305786e-05,0.0,1022.5834358130113
117,1022.583452720292,1022.5834527177435,2.8417569925068504e-12,0.0,999.6500244140625,1175.8499755859375,1.725576587575514e-08,1.725576587575514e-08,2.8987371907533733e-09,0.0,1022.5834527177435
118,1022.5834575424793,1022.5834527202411,5.310016277239207e-09,0.0,896.8300170898438,1175.8499755859375,2.8417552986876896e-12,2.8417552986876896e-12,4.859369374637467e-06,0.0,1022.5834527202411
119,1022.583457462816,1022.5834574460346,1.8431255434136205e-11,0.0,908.1400146484375,1175.8499755859375,5.310016277239207e-09,5.310016277239207e-09,1.7079755693821988e-08,0.0,1022.5834574460346
120,1022.5834574633795,1022.5834574624804,9.924378556777975e-13,0.0,910.489990234375,1178.5,1.8431255434136205e-11,1.8431255434136205e-11,9.220456464533694e-10,0.0,1022.5834574624804
121,1022.5834574633961,1022.5834574633616,4.4049199608019255e-14,0.0,906.0499877929688,1189.5,9.924378556777975e-13,9.924378556777975e-13,4.072528241544479e-11,0.0,1022.5834574633616
122,1022.5834857373449,1022.583335561948,1.9230574203171632e-07,0.0,785.219970703125,1178.550048828125,4.4049120841912394e-14,4.4049120841912394e-14,0.00015408398890216852,0.0,1022.583335561948
123,1022.6188857181444,1021.6253321165686,0.0012024272688720354,0.0,780.9199829101562,1205.050048828125,1.8548311970965752e-07,1.8548311970965752e-07,0.9581573003430087,0.0,1021.6253321165686
124,1022.5990567485094,1022.5988797427481,2.1641227897518498e-07,0.0,826.2899780273438,1190.3499755859375,0.001202411214735984,0.001202411214735984,0.0001689325770552172,0.0,1022.5988797427481
125,1022.5989977340377,1022.5985655892536,5.272952114701077e-07,0.0,817.9099731445312,1190.3499755859375,2.1640490064593334e-07,2.1640490064593334e-07,0.0004400754871874242,0.0,1022.5985655892536
126,1022.5989170124461,1022.5930156283088,7.105820755451466e-06,0.0,819.5499877929688,1190.3499755859375,5.270447203972494e-07,5.270447203972494e-07,0.005942214309626092,0.0,1022.5930156283088
127,1025.8278347571695,974.0747619358922,0.05725910701402594,0.0,830.5,1203.0,2.2955158576602437e-06,2.2955158576602437e-06,48.52009532357837,0.0,974.0747619358922
128,1024.7927862743586,1024.790079074752,2.986101565823837e-06,0.0,903.8400268554688,1216.050048828125,0.05725647907430097,0.05725647907430097,0.0003303275590367971,0.0,1024.790079074752
129,1024.7926754492878,1024.7921209995181,6.189444711529075e-07,0.0,906.5999755859375,1214.75,2.9857562739090344e-06,2.9857562739090344e-06,0.0005722673477497417,0.0,1024.7921209995181
130,1024.7926436918833,1024.7925421923132,1.1358233457456295e-07,0.0,895.7988891601562,1196.050048828125,6.189408557403043e-07,6.189408557403043e-07,0.00010382009230358867,0.0,1024.7925421923132
131,1024.7926303302106,1024.7892209936226,3.8065925284379073e-06,0.0,893.62109375,1200.550048828125,1.135209100496838e-07,1.135209100496838e-07,0.0034710168249715866,0.0,1024.7892209936226
132,1024.79283954555,1024.7345008304821,6.35080383680841e-05,0.0,895.6400146484375,1200.550048828125,3.768952059322515e-06,3.768952059322515e-06,0.05800676337140255,0.0,1024.7345008304821
133,1024.7916462184198,1024.7916115389658,3.761028809929406e-08,0.0,918.6036376953125,1200.550048828125,6.350787181162514e-05,6.350787181162514e-05,3.5097906218057524e-05,0.0,1024.7916115389658
134,1024.7916552289084,1024.7916455248226,1.0548263628757036e-08,0.0,922.0736083984375,1212.8499755859375,3.761027913230261e-08,3.761027913230261e-08,9.924762488040648e-06,0.0,1024.7916455248226
135,1024.791658951039,1024.7916550348266,4.385232054530218e-09,0.0,919.969970703125,1216.800048828125,1.0548263628757036e-08,1.0548263628757036e-08,4.116614086461805e-06,0.0,1024.7916550348266
136,1024.7916728630853,1024.791658872714,1.5274060974462577e-08,0.0,893.045654296875,1195.0,4.385231009009422e-09,4.385231009009422e-09,1.3918809023481116e-05,0.0,1024.791658872714
137,1024.7916756276297,1024.791672583278,3.3269787057728455e-09,0.0,915.9562377929688,1189.699951171875,1.5274060974462577e-08,1.5274060974462577e-08,3.109558059752057e-06,0.0,1024.791672583278
138,1024.7916813769823,1024.7916755667427,6.313335077684465e-09,0.0,915.0499877929688,1184.8499755859375,3.3269787057728455e-09,3.3269787057728455e-09,5.894915495681726e-06,0.0,1024.7916755667427
139,1024.7916911029452,1024.7916812607768,1.074551129848691e-08,0.0,920.312255859375,1184.8499755859375,6.3133343250762754e-09,6.3133343250762754e-09,1.0091045970243215e-05,0.0,1024.7916812607768
140,1024.7917089737082,1024.7916909060993,1.9806848132663923e-08,0.0,915.9329833984375,1184.8499755859375,1.0745508736557374e-08,1.0745508736557374e-08,1.8511982811545793e-05,0.0,1024.7916909060993
141,1024.795749477846,1024.6814547945287,0.00011847617495708034,0.0,912.1900024414062,1192.800048828125,1.9601299684418286e-08,1.9601299684418286e-08,0.11027815798378376,0.0,1024.6814547945287
142,1024.7932392426142,1024.7488058127792,4.535393986481597e-05,0.0,964.7060546875,1212.800048828125,0.00011801701418977042,0.00011801701418977042,0.04419414818287949,0.0,1024.7488058127792
143,1024.789736815199,1024.6294542576138,0.00016298484916967115,0.0,979.703857421875,1203.6500244140625,4.447395175674044e-05,4.447395175674044e-05,0.1620558751927371,0.0,1024.6294542576138
144,1025.653694333856,934.1240960627656,0.09035257727631543,0.0,983.4199829101562,1221.949951171875,2.4617710505955236e-05,2.4617710505955236e-05,90.52903774675785,0.0,934.1240960627656
145,1023.8360268755403,1023.479842766876,0.0003454746067169584,0.0,1013.0269775390625,1215.199951171875,0.09001369888760588,0.09001369888760588,0.006818517133907771,0.0,1023.479842766876
146,1023.8288978473389,1023.8287702413057,1.2340174239051096e-07,0.0,1030.9993896484375,1215.199951171875,0.00034546381656596313,0.00034546381656596313,0.00011847192040394685,0.0,1023.8287702413057
147,1023.8289059930835,1023.8288952951585,1.0447051612423507e-08,0.0,1034.0699462890625,1215.199951171875,1.234016835479748e-07,1.234016835479748e-07,1.1023389033101668e-05,0.0,1023.8288952951585
